#GO_id	Name	Count	Count_pct
GO:0004650	"polygalacturonase activity"	1	0.01
GO:0015889	"cobalamin transport"	1	0.01
GO:0009242	"colanic acid biosynthetic process"	1	0.01
GO:0004826	"phenylalanine-tRNA ligase activity"	15	0.08
GO:0022857	"transmembrane transporter activity"	133	0.73
GO:0034012	"FAD-AMP lyase (cyclizing) activity"	1	0.01
GO:0005536	"glucose binding"	3	0.02
GO:0016783	"sulfurtransferase activity"	14	0.08
GO:0051499	"D-aminoacyl-tRNA deacylase activity"	1	0.01
GO:0071292	"cellular response to silver ion"	1	0.01
GO:0004386	"helicase activity"	37	0.20
GO:0047949	"glutarate-semialdehyde dehydrogenase (NAD+) activity"	5	0.03
GO:0015623	"iron-chelate-transporting ATPase activity"	1	0.01
GO:0006177	"GMP biosynthetic process"	5	0.03
GO:0019146	"arabinose-5-phosphate isomerase activity"	3	0.02
GO:0015128	"gluconate transmembrane transporter activity"	2	0.01
GO:0015986	"ATP synthesis coupled proton transport"	33	0.18
GO:0052857	"NADPHX epimerase activity"	1	0.01
GO:0035442	"dipeptide transmembrane transport"	1	0.01
GO:0046873	"metal ion transmembrane transporter activity"	6	0.03
GO:0042777	"plasma membrane ATP synthesis coupled proton transport"	3	0.02
GO:0003842	"1-pyrroline-5-carboxylate dehydrogenase activity"	4	0.02
GO:0020037	"heme binding"	43	0.24
GO:0006623	"protein targeting to vacuole"	1	0.01
GO:0006878	"cellular copper ion homeostasis"	2	0.01
GO:0015643	"toxic substance binding"	1	0.01
GO:0019547	"arginine catabolic process to ornithine"	1	0.01
GO:0045944	"positive regulation of transcription by RNA polymerase II"	1	0.01
GO:0016811	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	2	0.01
GO:0003333	"amino acid transmembrane transport"	4	0.02
GO:0003856	"3-dehydroquinate synthase activity"	3	0.02
GO:0018401	"peptidyl-proline hydroxylation to 4-hydroxy-L-proline"	1	0.01
GO:0051596	"methylglyoxal catabolic process"	1	0.01
GO:0042780	"tRNA 3'-end processing"	3	0.02
GO:0000810	"diacylglycerol diphosphate phosphatase activity"	1	0.01
GO:0015810	"aspartate transmembrane transport"	4	0.02
GO:0000774	"adenyl-nucleotide exchange factor activity"	2	0.01
GO:0003896	"DNA primase activity"	14	0.08
GO:0018580	"nitronate monooxygenase activity"	6	0.03
GO:0004177	"aminopeptidase activity"	18	0.10
GO:0046167	"glycerol-3-phosphate biosynthetic process"	3	0.02
GO:0043588	"skin development"	1	0.01
GO:0008990	"rRNA (guanine-N2-)-methyltransferase activity"	1	0.01
GO:0008324	"cation transmembrane transporter activity"	14	0.08
GO:0098689	"latency-replication decision"	2	0.01
GO:0016746	"transferase activity, transferring acyl groups"	16	0.09
GO:0008047	"enzyme activator activity"	3	0.02
GO:0009341	"beta-galactosidase complex"	2	0.01
GO:0004369	"glycerol-3-phosphate oxidase activity"	3	0.02
GO:0048473	"D-methionine transport"	4	0.02
GO:0045145	"single-stranded DNA 5'-3' exodeoxyribonuclease activity"	2	0.01
GO:0046296	"glycolate catabolic process"	1	0.01
GO:0000155	"phosphorelay sensor kinase activity"	47	0.26
GO:0009431	"bacterial-type flagellum basal body, MS ring"	1	0.01
GO:0050242	"pyruvate, phosphate dikinase activity"	3	0.02
GO:0006420	"arginyl-tRNA aminoacylation"	13	0.07
GO:0043682	"copper-transporting ATPase activity"	1	0.01
GO:0009001	"serine O-acetyltransferase activity"	1	0.01
GO:0043333	"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity"	4	0.02
GO:0030698	"5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity"	6	0.03
GO:0031402	"sodium ion binding"	2	0.01
GO:0046982	"protein heterodimerization activity"	3	0.02
GO:0045900	"negative regulation of translational elongation"	2	0.01
GO:0015767	"lactose transport"	1	0.01
GO:0008198	"ferrous iron binding"	4	0.02
GO:0005874	"microtubule"	1	0.01
GO:0033214	"iron assimilation by chelation and transport"	15	0.08
GO:0003985	"acetyl-CoA C-acetyltransferase activity"	3	0.02
GO:0031225	"anchored component of membrane"	1	0.01
GO:0006629	"lipid metabolic process"	4	0.02
GO:0009146	"purine nucleoside triphosphate catabolic process"	2	0.01
GO:0008412	"4-hydroxybenzoate octaprenyltransferase activity"	1	0.01
GO:0003935	"GTP cyclohydrolase II activity"	3	0.02
GO:0005385	"zinc ion transmembrane transporter activity"	2	0.01
GO:0019867	"outer membrane"	24	0.13
GO:0000103	"sulfate assimilation"	1	0.01
GO:0008887	"glycerate kinase activity"	1	0.01
GO:0006231	"dTMP biosynthetic process"	7	0.04
GO:0006865	"amino acid transport"	53	0.29
GO:0042026	"protein refolding"	14	0.08
GO:0008948	"oxaloacetate decarboxylase activity"	5	0.03
GO:0009225	"nucleotide-sugar metabolic process"	2	0.01
GO:0036054	"protein-malonyllysine demalonylase activity"	3	0.02
GO:0034644	"cellular response to UV"	1	0.01
GO:0052855	"ADP-dependent NAD(P)H-hydrate dehydratase activity"	5	0.03
GO:0004048	"anthranilate phosphoribosyltransferase activity"	3	0.02
GO:0009039	"urease activity"	5	0.03
GO:0009447	"putrescine catabolic process"	6	0.03
GO:0003955	"NAD(P)H dehydrogenase (quinone) activity"	2	0.01
GO:0047545	"2-hydroxyglutarate dehydrogenase activity"	3	0.02
GO:0097638	"L-arginine import across plasma membrane"	1	0.01
GO:0006566	"threonine metabolic process"	7	0.04
GO:0007064	"mitotic sister chromatid cohesion"	1	0.01
GO:0003886	"DNA (cytosine-5-)-methyltransferase activity"	8	0.04
GO:0017148	"negative regulation of translation"	2	0.01
GO:0009152	"purine ribonucleotide biosynthetic process"	1	0.01
GO:0009360	"DNA polymerase III complex"	21	0.12
GO:1901605	"alpha-amino acid metabolic process"	1	0.01
GO:1904707	"positive regulation of vascular smooth muscle cell proliferation"	1	0.01
GO:0008955	"peptidoglycan glycosyltransferase activity"	17	0.09
GO:0046526	"D-xylulose reductase activity"	2	0.01
GO:0044874	"lipoprotein localization to outer membrane"	3	0.02
GO:0019391	"glucuronoside catabolic process"	2	0.01
GO:0004725	"protein tyrosine phosphatase activity"	3	0.02
GO:0004019	"adenylosuccinate synthase activity"	3	0.02
GO:0048873	"homeostasis of number of cells within a tissue"	1	0.01
GO:0052832	"inositol monophosphate 3-phosphatase activity"	4	0.02
GO:0015444	"magnesium-importing ATPase activity"	4	0.02
GO:0006812	"cation transport"	16	0.09
GO:0032300	"mismatch repair complex"	2	0.01
GO:0004003	"ATP-dependent DNA helicase activity"	28	0.15
GO:0007062	"sister chromatid cohesion"	5	0.03
GO:0008685	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity"	2	0.01
GO:0015138	"fumarate transmembrane transporter activity"	1	0.01
GO:0002938	"tRNA guanine ribose methylation"	1	0.01
GO:0051304	"chromosome separation"	3	0.02
GO:0006508	"proteolysis"	91	0.50
GO:0006220	"pyrimidine nucleotide metabolic process"	1	0.01
GO:0006013	"mannose metabolic process"	1	0.01
GO:0004017	"adenylate kinase activity"	1	0.01
GO:0009986	"cell surface"	14	0.08
GO:0015722	"canalicular bile acid transport"	1	0.01
GO:0004659	"prenyltransferase activity"	2	0.01
GO:0060187	"cell pole"	3	0.02
GO:0001843	"neural tube closure"	1	0.01
GO:0004452	"isopentenyl-diphosphate delta-isomerase activity"	1	0.01
GO:0043065	"positive regulation of apoptotic process"	1	0.01
GO:0070181	"small ribosomal subunit rRNA binding"	6	0.03
GO:0008483	"transaminase activity"	28	0.15
GO:0030973	"molybdate ion binding"	2	0.01
GO:0004665	"prephenate dehydrogenase (NADP+) activity"	2	0.01
GO:0070403	"NAD+ binding"	7	0.04
GO:0015887	"pantothenate transmembrane transport"	2	0.01
GO:0004557	"alpha-galactosidase activity"	3	0.02
GO:0030961	"peptidyl-arginine hydroxylation"	1	0.01
GO:0009691	"cytokinin biosynthetic process"	1	0.01
GO:0016706	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"	2	0.01
GO:0010501	"RNA secondary structure unwinding"	2	0.01
GO:0009425	"bacterial-type flagellum basal body"	5	0.03
GO:0016627	"oxidoreductase activity, acting on the CH-CH group of donors"	12	0.07
GO:0045333	"cellular respiration"	6	0.03
GO:1900377	"negative regulation of secondary metabolite biosynthetic process"	2	0.01
GO:0008551	"cadmium-exporting ATPase activity"	8	0.04
GO:0006813	"potassium ion transport"	24	0.13
GO:0042910	"xenobiotic transmembrane transporter activity"	10	0.05
GO:0051745	"4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity"	3	0.02
GO:0090502	"RNA phosphodiester bond hydrolysis, endonucleolytic"	2	0.01
GO:0007059	"chromosome segregation"	41	0.23
GO:0008641	"ubiquitin-like modifier activating enzyme activity"	1	0.01
GO:0004347	"glucose-6-phosphate isomerase activity"	7	0.04
GO:0005871	"kinesin complex"	1	0.01
GO:0016051	"carbohydrate biosynthetic process"	2	0.01
GO:0015385	"sodium:proton antiporter activity"	1	0.01
GO:0004844	"uracil DNA N-glycosylase activity"	1	0.01
GO:0031167	"rRNA methylation"	1	0.01
GO:0015379	"potassium:chloride symporter activity"	3	0.02
GO:0016874	"ligase activity"	21	0.12
GO:0004656	"procollagen-proline 4-dioxygenase activity"	1	0.01
GO:0030388	"fructose 1,6-bisphosphate metabolic process"	3	0.02
GO:0002161	"aminoacyl-tRNA editing activity"	33	0.18
GO:0004824	"lysine-tRNA ligase activity"	7	0.04
GO:0006431	"methionyl-tRNA aminoacylation"	8	0.04
GO:0046912	"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	3	0.02
GO:0030490	"maturation of SSU-rRNA"	1	0.01
GO:0048870	"cell motility"	1	0.01
GO:0008821	"crossover junction endodeoxyribonuclease activity"	4	0.02
GO:0004781	"sulfate adenylyltransferase (ATP) activity"	1	0.01
GO:0036246	"phytochelatin 2 import into vacuole"	2	0.01
GO:0003871	"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity"	2	0.01
GO:0004359	"glutaminase activity"	5	0.03
GO:0004517	"nitric-oxide synthase activity"	1	0.01
GO:0017101	"aminoacyl-tRNA synthetase multienzyme complex"	1	0.01
GO:0009561	"megagametogenesis"	1	0.01
GO:0034227	"tRNA thio-modification"	1	0.01
GO:0006120	"mitochondrial electron transport, NADH to ubiquinone"	1	0.01
GO:0045261	"proton-transporting ATP synthase complex, catalytic core F(1)"	25	0.14
GO:0033717	"gluconate 2-dehydrogenase (acceptor) activity"	9	0.05
GO:0004362	"glutathione-disulfide reductase activity"	4	0.02
GO:0051345	"positive regulation of hydrolase activity"	2	0.01
GO:0045471	"response to ethanol"	1	0.01
GO:0009992	"cellular water homeostasis"	1	0.01
GO:0009435	"NAD biosynthetic process"	8	0.04
GO:0004414	"homoserine O-acetyltransferase activity"	2	0.01
GO:0008763	"UDP-N-acetylmuramate-L-alanine ligase activity"	7	0.04
GO:0008774	"acetaldehyde dehydrogenase (acetylating) activity"	2	0.01
GO:0044208	"'de novo' AMP biosynthetic process"	6	0.03
GO:0046777	"protein autophosphorylation"	5	0.03
GO:0015159	"polysaccharide transmembrane transporter activity"	1	0.01
GO:0050379	"UDP-glucuronate 5'-epimerase activity"	2	0.01
GO:0010269	"response to selenium ion"	1	0.01
GO:0016868	"intramolecular transferase activity, phosphotransferases"	7	0.04
GO:0031669	"cellular response to nutrient levels"	4	0.02
GO:0034979	"NAD-dependent protein deacetylase activity"	3	0.02
GO:0045454	"cell redox homeostasis"	34	0.19
GO:0005741	"mitochondrial outer membrane"	2	0.01
GO:0008616	"queuosine biosynthetic process"	16	0.09
GO:0006313	"transposition, DNA-mediated"	20	0.11
GO:0008973	"phosphopentomutase activity"	3	0.02
GO:0031307	"integral component of mitochondrial outer membrane"	1	0.01
GO:0080147	"root hair cell development"	1	0.01
GO:0005515	"protein binding"	37	0.20
GO:0006885	"regulation of pH"	3	0.02
GO:0043142	"single-stranded DNA-dependent ATPase activity"	3	0.02
GO:0033512	"L-lysine catabolic process to acetyl-CoA via saccharopine"	1	0.01
GO:0004413	"homoserine kinase activity"	3	0.02
GO:0008959	"phosphate acetyltransferase activity"	1	0.01
GO:0047547	"2-methylcitrate dehydratase activity"	1	0.01
GO:0008138	"protein tyrosine/serine/threonine phosphatase activity"	4	0.02
GO:0005985	"sucrose metabolic process"	5	0.03
GO:0006046	"N-acetylglucosamine catabolic process"	2	0.01
GO:0048478	"replication fork protection"	1	0.01
GO:0009432	"SOS response"	56	0.31
GO:0097533	"cellular stress response to acid chemical"	1	0.01
GO:0004008	"copper-exporting ATPase activity"	1	0.01
GO:0019419	"sulfate reduction"	1	0.01
GO:0009338	"exodeoxyribonuclease V complex"	3	0.02
GO:0035835	"indole alkaloid biosynthetic process"	1	0.01
GO:0016966	"nitric oxide reductase activity"	1	0.01
GO:0006402	"mRNA catabolic process"	17	0.09
GO:0015188	"L-isoleucine transmembrane transporter activity"	1	0.01
GO:0005506	"iron ion binding"	38	0.21
GO:0000027	"ribosomal large subunit assembly"	5	0.03
GO:0006739	"NADP metabolic process"	2	0.01
GO:0008831	"dTDP-4-dehydrorhamnose reductase activity"	4	0.02
GO:0008697	"4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity"	1	0.01
GO:0009231	"riboflavin biosynthetic process"	11	0.06
GO:0004637	"phosphoribosylamine-glycine ligase activity"	7	0.04
GO:0004654	"polyribonucleotide nucleotidyltransferase activity"	5	0.03
GO:0099001	"viral genome ejection through host cell envelope, long flexible tail mechanism"	41	0.23
GO:0004866	"endopeptidase inhibitor activity"	11	0.06
GO:0000162	"tryptophan biosynthetic process"	13	0.07
GO:0033022	"cyclopentanol catabolic process"	1	0.01
GO:0004807	"triose-phosphate isomerase activity"	3	0.02
GO:0008782	"adenosylhomocysteine nucleosidase activity"	3	0.02
GO:0009306	"protein secretion"	11	0.06
GO:0075713	"establishment of integrated proviral latency"	43	0.24
GO:0046025	"precorrin-6Y C5,15-methyltransferase (decarboxylating) activity"	2	0.01
GO:0016021	"integral component of membrane"	871	4.79
GO:0097053	"L-kynurenine catabolic process"	1	0.01
GO:0009094	"L-phenylalanine biosynthetic process"	5	0.03
GO:0009253	"peptidoglycan catabolic process"	85	0.47
GO:0019287	"isopentenyl diphosphate biosynthetic process, mevalonate pathway"	1	0.01
GO:0004190	"aspartic-type endopeptidase activity"	4	0.02
GO:0044694	"pore-mediated entry of viral genome into host cell"	2	0.01
GO:0004567	"beta-mannosidase activity"	1	0.01
GO:0032981	"mitochondrial respiratory chain complex I assembly"	1	0.01
GO:0008176	"tRNA (guanine-N7-)-methyltransferase activity"	2	0.01
GO:0006183	"GTP biosynthetic process"	1	0.01
GO:0051539	"4 iron, 4 sulfur cluster binding"	134	0.74
GO:0000906	"6,7-dimethyl-8-ribityllumazine synthase activity"	1	0.01
GO:0070069	"cytochrome complex"	4	0.02
GO:0008965	"phosphoenolpyruvate-protein phosphotransferase activity"	5	0.03
GO:0003899	"DNA-directed 5'-3' RNA polymerase activity"	22	0.12
GO:0004813	"alanine-tRNA ligase activity"	6	0.03
GO:0019902	"phosphatase binding"	1	0.01
GO:0031966	"mitochondrial membrane"	1	0.01
GO:0003978	"UDP-glucose 4-epimerase activity"	2	0.01
GO:0034354	"'de novo' NAD biosynthetic process from tryptophan"	1	0.01
GO:0050564	"N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase activity"	4	0.02
GO:0006432	"phenylalanyl-tRNA aminoacylation"	15	0.08
GO:0046718	"viral entry into host cell"	67	0.37
GO:0047480	"UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity"	2	0.01
GO:0006799	"polyphosphate biosynthetic process"	6	0.03
GO:0004088	"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"	8	0.04
GO:0047111	"formate dehydrogenase (cytochrome-c-553) activity"	3	0.02
GO:0010951	"negative regulation of endopeptidase activity"	7	0.04
GO:0008915	"lipid-A-disaccharide synthase activity"	3	0.02
GO:0009007	"site-specific DNA-methyltransferase (adenine-specific) activity"	50	0.27
GO:0008841	"dihydrofolate synthase activity"	2	0.01
GO:0051607	"defense response to virus"	3	0.02
GO:0046654	"tetrahydrofolate biosynthetic process"	10	0.05
GO:2001059	"D-tagatose 6-phosphate catabolic process"	5	0.03
GO:0047995	"hydroxyphenylpyruvate reductase activity"	1	0.01
GO:0052833	"inositol monophosphate 4-phosphatase activity"	4	0.02
GO:0015729	"oxaloacetate transport"	1	0.01
GO:0019309	"mannose catabolic process"	1	0.01
GO:0004013	"adenosylhomocysteinase activity"	1	0.01
GO:0032196	"transposition"	7	0.04
GO:0006469	"negative regulation of protein kinase activity"	1	0.01
GO:0047982	"homocysteine desulfhydrase activity"	1	0.01
GO:0071972	"peptidoglycan L,D-transpeptidase activity"	3	0.02
GO:0036104	"Kdo2-lipid A biosynthetic process"	4	0.02
GO:0030151	"molybdenum ion binding"	3	0.02
GO:0006021	"inositol biosynthetic process"	2	0.01
GO:0033890	"ribonuclease D activity"	3	0.02
GO:0019354	"siroheme biosynthetic process"	4	0.02
GO:0008284	"positive regulation of cell proliferation"	1	0.01
GO:0001123	"transcription initiation from bacterial-type RNA polymerase promoter"	7	0.04
GO:0030976	"thiamine pyrophosphate binding"	24	0.13
GO:0006654	"phosphatidic acid biosynthetic process"	1	0.01
GO:0009097	"isoleucine biosynthetic process"	34	0.19
GO:0042121	"alginic acid biosynthetic process"	2	0.01
GO:0052929	"ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity"	3	0.02
GO:0008870	"galactoside O-acetyltransferase activity"	1	0.01
GO:0044206	"UMP salvage"	4	0.02
GO:0009437	"carnitine metabolic process"	1	0.01
GO:0015450	"P-P-bond-hydrolysis-driven protein transmembrane transporter activity"	20	0.11
GO:0004564	"beta-fructofuranosidase activity"	4	0.02
GO:0004497	"monooxygenase activity"	5	0.03
GO:0047631	"ADP-ribose diphosphatase activity"	1	0.01
GO:0019294	"keto-3-deoxy-D-manno-octulosonic acid biosynthetic process"	3	0.02
GO:0000820	"regulation of glutamine family amino acid metabolic process"	14	0.08
GO:0043892	"methylglyoxal reductase (NADPH-dependent) activity"	1	0.01
GO:0070475	"rRNA base methylation"	13	0.07
GO:0102955	"S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity"	4	0.02
GO:0051990	"(R)-2-hydroxyglutarate dehydrogenase activity"	5	0.03
GO:0043952	"protein transport by the Sec complex"	21	0.12
GO:0004222	"metalloendopeptidase activity"	37	0.20
GO:0061599	"molybdopterin molybdotransferase activity"	1	0.01
GO:0016597	"amino acid binding"	3	0.02
GO:0004848	"ureidoglycolate hydrolase activity"	1	0.01
GO:0019674	"NAD metabolic process"	4	0.02
GO:2001295	"malonyl-CoA biosynthetic process"	7	0.04
GO:0034355	"NAD salvage"	1	0.01
GO:0019301	"rhamnose catabolic process"	5	0.03
GO:0005315	"inorganic phosphate transmembrane transporter activity"	7	0.04
GO:0008909	"isochorismate synthase activity"	1	0.01
GO:0036307	"23S rRNA (adenine(2030)-N(6))-methyltransferase activity"	1	0.01
GO:0009379	"Holliday junction helicase complex"	2	0.01
GO:0031410	"cytoplasmic vesicle"	1	0.01
GO:0004325	"ferrochelatase activity"	1	0.01
GO:0036361	"racemase activity, acting on amino acids and derivatives"	4	0.02
GO:0008360	"regulation of cell shape"	92	0.51
GO:0052928	"CTP:3'-cytidine-tRNA cytidylyltransferase activity"	3	0.02
GO:0006537	"glutamate biosynthetic process"	7	0.04
GO:0004585	"ornithine carbamoyltransferase activity"	1	0.01
GO:0006855	"drug transmembrane transport"	20	0.11
GO:0016404	"15-hydroxyprostaglandin dehydrogenase (NAD+) activity"	1	0.01
GO:0004185	"serine-type carboxypeptidase activity"	1	0.01
GO:0006567	"threonine catabolic process"	1	0.01
GO:0009013	"succinate-semialdehyde dehydrogenase [NAD(P)+] activity"	12	0.07
GO:0016726	"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor"	5	0.03
GO:0008977	"prephenate dehydrogenase (NAD+) activity"	2	0.01
GO:0006425	"glutaminyl-tRNA aminoacylation"	1	0.01
GO:0009624	"response to nematode"	1	0.01
GO:0019170	"methylglyoxal reductase (NADH-dependent) activity"	1	0.01
GO:0015489	"putrescine transmembrane transporter activity"	1	0.01
GO:0009266	"response to temperature stimulus"	4	0.02
GO:0006556	"S-adenosylmethionine biosynthetic process"	5	0.03
GO:0015321	"sodium-dependent phosphate transmembrane transporter activity"	1	0.01
GO:0047388	"[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase"	14	0.08
GO:0008913	"lauroyltransferase activity"	1	0.01
GO:0008531	"riboflavin kinase activity"	1	0.01
GO:0042743	"hydrogen peroxide metabolic process"	1	0.01
GO:0006919	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	1	0.01
GO:0009428	"bacterial-type flagellum basal body, distal rod, P ring"	1	0.01
GO:0015087	"cobalt ion transmembrane transporter activity"	6	0.03
GO:0004326	"tetrahydrofolylpolyglutamate synthase activity"	3	0.02
GO:0060567	"negative regulation of DNA-templated transcription, termination"	7	0.04
GO:0006429	"leucyl-tRNA aminoacylation"	5	0.03
GO:0009113	"purine nucleobase biosynthetic process"	13	0.07
GO:0006226	"dUMP biosynthetic process"	11	0.06
GO:0015129	"lactate transmembrane transporter activity"	3	0.02
GO:0004563	"beta-N-acetylhexosaminidase activity"	2	0.01
GO:0039693	"viral DNA genome replication"	30	0.16
GO:0004042	"acetyl-CoA:L-glutamate N-acetyltransferase activity"	5	0.03
GO:0031408	"oxylipin biosynthetic process"	1	0.01
GO:0019698	"D-galacturonate catabolic process"	3	0.02
GO:0050660	"flavin adenine dinucleotide binding"	97	0.53
GO:0045893	"positive regulation of transcription, DNA-templated"	7	0.04
GO:0015528	"lactose:proton symporter activity"	1	0.01
GO:0044787	"bacterial-type DNA replication"	1	0.01
GO:0050023	"L-fuconate dehydratase activity"	1	0.01
GO:0016998	"cell wall macromolecule catabolic process"	49	0.27
GO:0106029	"tRNA pseudouridine synthase activity"	7	0.04
GO:0004315	"3-oxoacyl-[acyl-carrier-protein] synthase activity"	8	0.04
GO:0006207	"'de novo' pyrimidine nucleobase biosynthetic process"	6	0.03
GO:0015824	"proline transport"	2	0.01
GO:0004721	"phosphoprotein phosphatase activity"	4	0.02
GO:0004459	"L-lactate dehydrogenase activity"	3	0.02
GO:0046278	"3,4-dihydroxybenzoate metabolic process"	1	0.01
GO:0008448	"N-acetylglucosamine-6-phosphate deacetylase activity"	2	0.01
GO:0030374	"nuclear receptor transcription coactivator activity"	1	0.01
GO:0009982	"pseudouridine synthase activity"	12	0.07
GO:0048502	"thiamine-transporting ATPase activity"	3	0.02
GO:0006281	"DNA repair"	178	0.98
GO:0009378	"four-way junction helicase activity"	10	0.05
GO:0008673	"2-dehydro-3-deoxygluconokinase activity"	1	0.01
GO:0040002	"collagen and cuticulin-based cuticle development"	1	0.01
GO:0006414	"translational elongation"	5	0.03
GO:0018197	"peptidyl-aspartic acid modification"	2	0.01
GO:0006233	"dTDP biosynthetic process"	1	0.01
GO:0036381	"pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity"	2	0.01
GO:0004795	"threonine synthase activity"	4	0.02
GO:0033499	"galactose catabolic process via UDP-galactose"	2	0.01
GO:0042542	"response to hydrogen peroxide"	1	0.01
GO:0003979	"UDP-glucose 6-dehydrogenase activity"	2	0.01
GO:0003735	"structural constituent of ribosome"	60	0.33
GO:0004324	"ferredoxin-NADP+ reductase activity"	1	0.01
GO:0006570	"tyrosine metabolic process"	1	0.01
GO:0033229	"cysteine transmembrane transporter activity"	1	0.01
GO:0004298	"threonine-type endopeptidase activity"	3	0.02
GO:0047127	"thiomorpholine-carboxylate dehydrogenase activity"	2	0.01
GO:0016798	"hydrolase activity, acting on glycosyl bonds"	1	0.01
GO:0008686	"3,4-dihydroxy-2-butanone-4-phosphate synthase activity"	1	0.01
GO:0008997	"ribonuclease R activity"	4	0.02
GO:0006777	"Mo-molybdopterin cofactor biosynthetic process"	13	0.07
GO:0004057	"arginyltransferase activity"	3	0.02
GO:0004518	"nuclease activity"	37	0.20
GO:0009234	"menaquinone biosynthetic process"	6	0.03
GO:0004736	"pyruvate carboxylase activity"	1	0.01
GO:0006935	"chemotaxis"	1	0.01
GO:0015949	"nucleobase-containing small molecule interconversion"	1	0.01
GO:0008861	"formate C-acetyltransferase activity"	1	0.01
GO:0051096	"positive regulation of helicase activity"	3	0.02
GO:1990180	"mitochondrial tRNA 3'-end processing"	1	0.01
GO:0004056	"argininosuccinate lyase activity"	4	0.02
GO:0001561	"fatty acid alpha-oxidation"	1	0.01
GO:0004760	"serine-pyruvate transaminase activity"	1	0.01
GO:0036376	"sodium ion export across plasma membrane"	2	0.01
GO:0003872	"6-phosphofructokinase activity"	2	0.01
GO:2001070	"starch binding"	1	0.01
GO:0010133	"proline catabolic process to glutamate"	4	0.02
GO:0043491	"protein kinase B signaling"	1	0.01
GO:0017053	"transcriptional repressor complex"	1	0.01
GO:0015741	"fumarate transport"	1	0.01
GO:0033177	"proton-transporting two-sector ATPase complex, proton-transporting domain"	2	0.01
GO:0008979	"prophage integrase activity"	11	0.06
GO:0017004	"cytochrome complex assembly"	8	0.04
GO:0006793	"phosphorus metabolic process"	2	0.01
GO:0097173	"N-acetylmuramic acid catabolic process"	2	0.01
GO:0044550	"secondary metabolite biosynthetic process"	2	0.01
GO:0015934	"large ribosomal subunit"	8	0.04
GO:0015414	"ATPase-coupled nitrate transmembrane transporter activity"	1	0.01
GO:0046951	"ketone body biosynthetic process"	1	0.01
GO:0016853	"isomerase activity"	17	0.09
GO:0043565	"sequence-specific DNA binding"	190	1.04
GO:0016843	"amine-lyase activity"	1	0.01
GO:0050355	"triphosphatase activity"	1	0.01
GO:0006007	"glucose catabolic process"	4	0.02
GO:0016818	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	5	0.03
GO:0004748	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	24	0.13
GO:0008662	"1-phosphofructokinase activity"	2	0.01
GO:0003729	"mRNA binding"	18	0.10
GO:0004073	"aspartate-semialdehyde dehydrogenase activity"	2	0.01
GO:0019594	"mannitol metabolic process"	5	0.03
GO:0051188	"cofactor biosynthetic process"	1	0.01
GO:0043141	"ATP-dependent 5'-3' DNA helicase activity"	3	0.02
GO:0008235	"metalloexopeptidase activity"	9	0.05
GO:0004076	"biotin synthase activity"	4	0.02
GO:0032991	"protein-containing complex"	1	0.01
GO:0008664	"2'-5'-RNA ligase activity"	1	0.01
GO:0048037	"cofactor binding"	2	0.01
GO:0004594	"pantothenate kinase activity"	1	0.01
GO:0000015	"phosphopyruvate hydratase complex"	6	0.03
GO:0035350	"FAD transmembrane transport"	1	0.01
GO:0046581	"intercellular canaliculus"	1	0.01
GO:0070324	"thyroid hormone binding"	2	0.01
GO:0043039	"tRNA aminoacylation"	5	0.03
GO:0051989	"coproporphyrinogen dehydrogenase activity"	2	0.01
GO:0008253	"5'-nucleotidase activity"	9	0.05
GO:0006725	"cellular aromatic compound metabolic process"	1	0.01
GO:0008808	"cardiolipin synthase activity"	4	0.02
GO:1901652	"response to peptide"	1	0.01
GO:0016260	"selenocysteine biosynthetic process"	3	0.02
GO:0046690	"response to tellurium ion"	2	0.01
GO:0001514	"selenocysteine incorporation"	1	0.01
GO:0071978	"bacterial-type flagellum-dependent swarming motility"	1	0.01
GO:0070006	"metalloaminopeptidase activity"	10	0.05
GO:0006606	"protein import into nucleus"	1	0.01
GO:0051161	"arabitol metabolic process"	2	0.01
GO:0042973	"glucan endo-1,3-beta-D-glucosidase activity"	1	0.01
